id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
82214952,Специалист по работе с клиентами,https://hh.ru/applicant/vacancy_response?vacancyId=82214952,full,Полная занятость,30500,36500,"Знание офисных программ – Word, умение пользоваться электронной почтой. Опыт работы в продажах будет плюсом, но не обязательно. Умение прояснить запрос...","Консультировать клиентов и продавать услуги Почты России. Принимать, обрабатывать, вручать почтовые отправления. Осуществлять денежные переводы, прием платежей, выплату пенсий и...",noExperience,Нет опыта,4352,Почта России,43.115542,131.885494,,
82214934,Оператор-кассир АЗС,https://hh.ru/applicant/vacancy_response?vacancyId=82214934,full,Полная занятость,,,"Знание правил торговли, навык владения кассовым аппаратом, пользователь ПК, опыт работы с клиентами, доброжелательность и отзывчивость - ключевые качества. ",Приём и отпуск нефтепродуктов и сопутствующих товаров. Организация бесперебойной работы АЗС. Обеспечение соблюдения стандартов функционирования и обслуживания клиентов АЗС.,noExperience,Нет опыта,6025,Независимая нефтегазовая компания,,,,
81214786,Старший менеджер по обслуживанию (г. Владивосток),https://hh.ru/applicant/vacancy_response?vacancyId=81214786,full,Полная занятость,61100,,"Специалист со средним профессиональным, неполным высшим или высшим образованием. Будет плюсом, если у тебя есть опыт работы в сфере продаж...","Доброжелателен и готов помогать клиентам. Готов к работе, предполагающей ежедневное проведение однотипных операций. Осуществлять операции по обслуживанию клиентов. ",noExperience,Нет опыта,3529,СБЕР,,,,
81218391,Менеджер по обслуживанию,https://hh.ru/applicant/vacancy_response?vacancyId=81218391,full,Полная занятость,53900,,"Специалист со средним профессиональным, неполным высшим или высшим образованием. Владеешь программами Microsoft Office, Outlook. Готов к работе, предполагающей ежедневное проведение...","Доброжелателен и готов помогать клиентам. Осуществлять операции по обслуживанию клиентов. Проводить кассовые операции: прием, выдача, обмен денег. Предлагать продукты и...",noExperience,Нет опыта,3529,СБЕР,,,,
80374768,Монтажник интернет-сетей,https://hh.ru/applicant/vacancy_response?vacancyId=80374768,full,Полная занятость,55000,,Есть интерес к сфере телекома и желание развиваться в заданном направлении ( нет опыта- мы научим!). Имеется опыт монтажных работ линий...,"Подключение услуг Компании. Монтаж, установка и настройка оконечного абонентского оборудования. Демонстрация работоспособности услуг. Консультация пользователей по вопросам настройки абонентского оборудования...",noExperience,Нет опыта,2748,Ростелеком,,,,
81557195,Старший клиентский менеджер ( г.Владивосток),https://hh.ru/applicant/vacancy_response?vacancyId=81557195,full,Полная занятость,68900,,"Специалист со средним профессиональным, неполным высшим или высшим образованием. Доброжелателен и готов помогать клиентам. Будет плюсом, если у тебя есть...",Предлагать продукты и услуги Сбера. Консультировать клиентов по возникающим вопросам. Помогать клиентам оформлять услуги и необходимые для них документы. ,noExperience,Нет опыта,3529,СБЕР,,,,
80342721,Офис-менеджер,https://hh.ru/applicant/vacancy_response?vacancyId=80342721,full,Полная занятость,50700,,"Опыт работы секретарем, офис-менеджером с функциями кадровика от года. Опыт ведения первичной бухгалтерии приветствуется. Знание делопроизводства. Знание основ логистики. ","Ведение документооборота в направлениях: кадровое делопроизводство, первичная бухгалтерия (договоры, счета на оплату, платежные документы: кассовые чеки), логистика. Хранение архива. ",between1And3,От 1 года до 3 лет,30151,"ЭТМ, компания",43.128591,131.892123,,
82091845,Клиентский менеджер Сбербанк Премьер,https://hh.ru/applicant/vacancy_response?vacancyId=82091845,full,Полная занятость,80300,,Высшее образование в сфере финансов или экономики. Опыт работы в сфере продаж инвестиционных продуктов. Опыт работы с автоматизированными банковскими системами. ,"Мы работаем с биржевыми инструментами, помогаем создавать инвестиционный портфель и используем готовые стратегии для формирования капитала клиентов. Готовить предложения по...",between1And3,От 1 года до 3 лет,3529,СБЕР,,,,
79036600,Курьер на велосипеде к партнеру Яндекс.Еда,https://hh.ru/applicant/vacancy_response?vacancyId=79036600,part,Частичная занятость,,120000,Опыт не требуется.,Партнер сервиса Яндекс.Еда в поисках команды курьеров на велосипеде! Как стать курьером на велосипеде? Оставьте заявку. Приступайте к доставке (После...,noExperience,Нет опыта,9694561,Яндекс.Еда,,,,
76328868,Водитель-курьер на личном автомобиле к партнеру Delivery Club,https://hh.ru/applicant/vacancy_response?vacancyId=76328868,part,Частичная занятость,,110000,Опыт не требуется.,Партнер сервиса Delivery Club в поисках команды курьеров! Хочешь сам выбирать время и локации для доставок?  Доставляйте заказы пешком или...,noExperience,Нет опыта,592442,Delivery Club,,,,
