id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
81810487,Администратор магазина,https://hh.ru/applicant/vacancy_response?vacancyId=81810487,full,Полная занятость,,60000,"Вашим преимуществом будет являться: — Стаж работы в продажах, желательно на руководящей должности. — Умение управлять коллективом, вести за собой команду. — ","Работа с ЦК (кассовые книги, инкассация). — Организация работы сотрудников торгового зала( бесперебойная выкладка товара , правильность выкладки товара, ценники). — Проведение инвентаризаций. — ",between1And3,От 1 года до 3 лет,641527,Розничное направление ГК Невада,,,,
81810467,Управляющий магазином,https://hh.ru/applicant/vacancy_response?vacancyId=81810467,full,Полная занятость,,70000,"Опыт работы в аналогичной должности или в розничных сетях. — Знание программы 1С: Торговля+Склад, навыки работы с ассортиментом. — ","Организация бесперебойной прибыльной работы супермаркета, контроль соблюдения всех технологий и бизнес-процессов. — Выполнение целевых показателей. — Эффективное взаимодействие со всеми службами...",between1And3,От 1 года до 3 лет,641527,Розничное направление ГК Невада,,,,
81809506,Автомеханик/Автослесарь во Владивостоке,https://hh.ru/applicant/vacancy_response?vacancyId=81809506,full,Полная занятость,80000,120000,"Профильное образование будет Вашим преимуществом. Знание технического устройства ТС, технологии проведения ТО. Опыт ремонта и обслуживания ТС отечественного автопрома от...","Ремонт и техобслуживание ТС собственного автопарка (автобусы ПАЗ, ГАЗ 2015-2018 года выпуска).",between1And3,От 1 года до 3 лет,3484457,Влад Рейс,,,,
81794834,Грузчик (п. Новый),https://hh.ru/applicant/vacancy_response?vacancyId=81794834,full,Полная занятость,35000,,"От Вас: -Активность, ответственность. -Пунктуальность.",Разгрузка/выгрузка товара. -Выкладка товара на полки. -По необходимости на магазине рубка мяса.,noExperience,Нет опыта,3468159,РБ-Групп,,,,
81794813,Сотрудник торгового зала (п. Новый),https://hh.ru/applicant/vacancy_response?vacancyId=81794813,full,Полная занятость,35000,,"От Вас: -Активность, ответственность. -Пунктуальность.",Выкладка товара на полки. -Смена ценников. -Проверка сроков годности.,noExperience,Нет опыта,3468159,РБ-Групп,,,,
81686392,Заведующий складом,https://hh.ru/applicant/vacancy_response?vacancyId=81686392,full,Полная занятость,80000,,"Навыки работы в системе WMS. Опыт работы с ТСД. Умение работать в программах: Microsoft Excel, Word, 1С. ","Обеспечение качественной и своевременной отгрузки продукции согласно графику. Оптимизация ресурсов и организация работы с целью, минимизация рисков, связанных с невыполнением...",between1And3,От 1 года до 3 лет,596876,"ДИЛАН, Группа компаний",43.378502,132.018085,,
80621829,Автомеханик на грузовой транспорт (СТО в Артеме),https://hh.ru/applicant/vacancy_response?vacancyId=80621829,full,Полная занятость,80000,120000,"Опыт работы автомехаником/автослесарем от 3-х лет на грузовых СТО. - Базовые знания автоэлектрики. - Дисциплинированность, ответственный подход к делу, точность...",Диагностика и ремонт узлов и агрегатов грузовых автомобилей и коммерческой техники. - Замена узлов и агрегатов. - Замена масел и технических жидкостей. - ,between1And3,От 1 года до 3 лет,1911769,Форсавто,,,,
81509615,Сотрудник торгового зала,https://hh.ru/applicant/vacancy_response?vacancyId=81509615,full,Полная занятость,28000,45000,Умение и желание работать в команде. Трудолюбие. Обучаемость. Активность.,Выкладка товара согласно установленным стандартам магазина. Ротация товара. Расстановка ценников. Переборка овощей и фруктов.,noExperience,Нет опыта,5148343,Релакс,,,,
81509340,Грузчик,https://hh.ru/applicant/vacancy_response?vacancyId=81509340,full,Полная занятость,28000,50000,Умение и желание работать в команде. Трудолюбие. Обучаемость. Активность.,Выкладка товара согласно установленным стандартам магазина. Разгрузка машины. Рубка мяса. Переборка овощей и фруктов.,noExperience,Нет опыта,5148343,Релакс,,,,
81502378,Специалист по охране труда,https://hh.ru/applicant/vacancy_response?vacancyId=81502378,full,Полная занятость,,,Наличие опыта работы в должности инженера/специалиста по охране труда. Наличие действующего удостоверения о проверке знаний требований охраны труда/ удостоверения...,Организация и координация работ по охране труда. Осуществление контроля за соблюдением в структурных подразделениях организации законодательных и нормативных правовых актов...,between1And3,От 1 года до 3 лет,596876,"ДИЛАН, Группа компаний",,,,
81271116,Пекарь,https://hh.ru/applicant/vacancy_response?vacancyId=81271116,full,Полная занятость,44000,44000,Профильное образование и опыт работы в аналогичной должности будут вашим преимуществом. — Желание работать и развиваться в сфере производства продуктов питания.,"Ведение технологического процесса приготовления теста. — Формовка и изготовление выпеченных изделий на тестомесильных машинах. — Выпечка хлеба, хлебобулочных и мучнисто-кондитерских изделий. — ",between1And3,От 1 года до 3 лет,641527,Розничное направление ГК Невада,,,,
81271073,Администратор,https://hh.ru/applicant/vacancy_response?vacancyId=81271073,full,Полная занятость,60000,60000,Управленческие навыки будут вашим преимуществом. — Ответственность и внимательность. — Навыки работы с ПК (1С). — Вашим преимуществом будет являться опыт работы...,"Работа с ЦК (кассовые книги, инкассация). — Организация работы сотрудников торгового зала( бесперебойная выкладка товара , правильность выкладки товара, ценники). — Проведение инвентаризаций. — ",between1And3,От 1 года до 3 лет,641527,Розничное направление ГК Невада,43.353047,132.180339,,
81271005,Продавец-кассир,https://hh.ru/applicant/vacancy_response?vacancyId=81271005,full,Полная занятость,36000,38000,"Опыт работы в сфере обслуживания либо розничной торговле будет вашим преимуществом. — Аккуратность, ответственность, внимательность, дисциплинированность.",Обслуживание покупателей на кассе. — Выкладка товара согласно установленным стандартам. — Консультирование покупателей. — Обеспечение наличия ценников и информации о товаре. — ,noExperience,Нет опыта,641527,Розничное направление ГК Невада,,,,
81270962,Кладовщик-приемщик,https://hh.ru/applicant/vacancy_response?vacancyId=81270962,full,Полная занятость,43000,43000,"Опыт работы на складе приветствуется. — Физическая выносливость, внимательность, дисциплинированность. — Опытный пользователь ПК.","Осуществление приемки, перемещения и складирования поступивших на склад товаров по количеству и качеству в соответствии с сопроводительными документами. — ",between1And3,От 1 года до 3 лет,641527,Розничное направление ГК Невада,,,,
81270735,Грузчик,https://hh.ru/applicant/vacancy_response?vacancyId=81270735,full,Полная занятость,36000,,,"Перемещение, погрузка/выгрузка товаров. — Вывоз товара в торговый зал, обеспечение правильного размещения, крепления, укладки и увязки груза.",noExperience,Нет опыта,641527,Розничное направление ГК Невада,,,,
81195316,Продавец,https://hh.ru/applicant/vacancy_response?vacancyId=81195316,full,Полная занятость,45000,,"Поддерживать порядок в отделе. Аккуратность, внимательность, ответственность. Способность работать самостоятельно.","Обслуживание и консультирование покупателей. - Продажа сырной продукции, масла, бакалея. - Контроль сроков годности. - Выкладка товара. - Участие в проведении инвентаризации. - ",noExperience,Нет опыта,4325781,ТД Традиции,43.371831,132.031138,,
