id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
82158326,Водитель автосамосвала,https://hh.ru/applicant/vacancy_response?vacancyId=82158326,full,Полная занятость,130000,180000,Желание работать.,"Обслуживание ТС (ЕТО, ТО, мелкий ремонт). Заполнение сопроводительной документации (путевой лист, отчет о работе, ведомость ГСМ, бортовой журнал). ",between1And3,От 1 года до 3 лет,6051445,Альфа-Кар ТРАК,,,,
79490956,Продавец-консультант,https://hh.ru/applicant/vacancy_response?vacancyId=79490956,full,Полная занятость,30000,,"Если у тебя нет опыта, то мы всему научим.",Поддержание чистоты и порядка на торговой точке. - Помогать клиентам в выборе лучших технических новинок. - Продавать товары (мелкая цифровая техника) и...,noExperience,Нет опыта,3653247,Мобильный Ритейл,,,,
