id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
82210602,"Продавец-консультант (с. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=82210602,full,Полная занятость,30000,40000,"Желание развиваться в продажах и виноторговле. Проактивность, целеустремленность, коммуникабельность, исполнительность. Индивидуальный подход к каждому покупателю.",Консультировать покупателей. Работать с кассой. Соблюдать стандарты мерчендайзинга. Выполнять плановые показатели. Участвовать в приемке товара. Поддерживать чистоту в торговом зале...,noExperience,Нет опыта,5676487,Винлаб,43.957389,133.056322,,
82209563,"Директор магазина (с. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=82209563,full,Полная занятость,40000,50000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,43.957389,133.056322,,
80927548,"Старший продавец (с. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=80927548,full,Полная занятость,33000,47000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,43.957389,133.056322,,
82205256,"Администратор в магазин ВинЛаб (с. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=82205256,full,Полная занятость,40000,47000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве директора магазина, администратора, старшего продавца. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Обеспечивать выполнение планов по...",between1And3,От 1 года до 3 лет,5676487,Винлаб,,,,
82205238,"Старший продавец-Администратор ВинЛаб (С. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=82205238,full,Полная занятость,33000,40000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,,,,
82205218,"Продавец-консультант ВинЛаб (с. Анучино, ул. Лазо 8)",https://hh.ru/applicant/vacancy_response?vacancyId=82205218,full,Полная занятость,30000,37000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",noExperience,Нет опыта,5676487,Винлаб,,,,
81809498,Автомеханик/Автослесарь во Владивостоке (с проживанием),https://hh.ru/applicant/vacancy_response?vacancyId=81809498,full,Полная занятость,80000,120000,"Профильное образование будет Вашим преимуществом. Знание технического устройства ТС, технологии проведения ТО. Опыт ремонта и обслуживания ТС отечественного автопрома от...","Ремонт и техобслуживание ТС собственного автопарка (автобусы ПАЗ, ГАЗ 2015-2018 года выпуска).",between1And3,От 1 года до 3 лет,3484457,Влад Рейс,,,,
81630035,Специалист сотовых вышек,https://hh.ru/applicant/vacancy_response?vacancyId=81630035,full,Полная занятость,50000,60000,Опыт работы с электричеством. Готовность к разъездному характеру работы. Место работы - город Арсеньев.,Аварийно-восстановительные работы на базовых станциях.,between1And3,От 1 года до 3 лет,2748,Ростелеком,43.95746,133.054938,,
81568349,Повар-бригадир,https://hh.ru/applicant/vacancy_response?vacancyId=81568349,full,Полная занятость,100000,100000,"Повар 4-6 разряда умеющий организовать рабочий процесс, имеющий навыки управленца. - Опыт работы от 3 лет. - Готовность к работе 60...","Изготовление продукции с соблюдением всех стандартов, принятых в компании. -Соблюдение и контроль выполнение норм охраны труда и санитарных требований. - ",between3And6,От 3 до 6 лет,1071927,Литона,,,,
