id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
79562947,Специалист по продажам,https://hh.ru/applicant/vacancy_response?vacancyId=79562947,full,Полная занятость,30000,,"У тебя грамотная речь и позитивное отношение к людям. - Тебе нравятся гаджеты, продажи и общение. ОПЫТ НЕ ТРЕБУЕТСЯ - звони\пиши.",Выполнение плановых показателей (в том числе личные продажи). - Поддержание чистоты и порядка на торговой точке. - Помогать клиентам в выборе лучших...,noExperience,Нет опыта,3653247,Мобильный Ритейл,42.899618,133.904412,,
81641806,Повар-универсал,https://hh.ru/applicant/vacancy_response?vacancyId=81641806,full,Полная занятость,60000,80000,,"Количество туристов на базе до 100 человек. Основные требования : соблюдение всех санитарно-гигиенических норм требований,соблюдение условий хранения продукции,исключение...",moreThan6,Более 6 лет,9651702,Дружин Игорь Станиславович,,,,
81340154,Старший помощник капитана,https://hh.ru/applicant/vacancy_response?vacancyId=81340154,full,Полная занятость,365000,367000,"Опыт работы в должности старшего помощника капитана на контейнеровозах не менее 1-го контракта. Знание английского языка на уровне, необходимом...",Погрузка/выгрузка (контейнеровоз). Несение ходовой вахты на мостике. Выполнение служебных обязанностей старшего помощника капитана в соответствии с должностной инструкцией. ,between1And3,От 1 года до 3 лет,2493014,Транзит,,,,
