id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
82208169,Слесарь,https://hh.ru/applicant/vacancy_response?vacancyId=82208169,full,Полная занятость,40000,60000,"Желательно наличие образования, квалификации о профессии «Слесарь по ремонту электрооборудования». Трудоустраиваем кандидатов без предъявления требований к стажу (принимаем на работу...","Выполнять работы по разборке, ремонту и монтажу оборудования подвижного состава. Подготавливать подвижной состав к техническому обслуживанию и ремонту. ",noExperience,Нет опыта,9732767,Филиал Дальневосточный ООО ЛокоТех-Сервис,43.278198,132.45331,,
81436607,Производитель работ,https://hh.ru/applicant/vacancy_response?vacancyId=81436607,full,Полная занятость,80000,100000,Среднее или высшее строительное образование. Знание нормативных документов по строительству. ПК уровень пользователя. Предпочтителен опыт работы со сметной документацией.,Организация и ведение полного цикла строительных работ до сдачи в эксплуатацию. Контроль сроков и качества строительно-монтажных работ на объекте. ,between3And6,От 3 до 6 лет,5465347,Св-Билдинг,,,,
81567379,"Администратор магазина (Смоляниново, Маяковского, 5А)",https://hh.ru/applicant/vacancy_response?vacancyId=81567379,full,Полная занятость,46170,61175,"Образование не ниже среднего профессионального. Управленческий опыт работы от 0,5 года (желательно). Опыт работы в ритейле от 0,5...","Организация работы магазина и сотрудников. Выполнение плана по товарообороту, минимизация потерь. Взаимодействие с проверяющими органами. Ведение отчетности и анализ плановых...",between1And3,От 1 года до 3 лет,1942330,Пятёрочка,43.281408,132.454019,,
81340156,Старший помощник капитана,https://hh.ru/applicant/vacancy_response?vacancyId=81340156,full,Полная занятость,365000,367000,"Опыт работы в должности старшего помощника капитана на контейнеровозах не менее 1-го контракта. Знание английского языка на уровне, необходимом...",Погрузка/выгрузка (контейнеровоз). Несение ходовой вахты на мостике. Выполнение служебных обязанностей старшего помощника капитана в соответствии с должностной инструкцией. ,between1And3,От 1 года до 3 лет,2493014,Транзит,,,,
81218193,"Пекарь (Смоляниново, Маяковского, 5А)",https://hh.ru/applicant/vacancy_response?vacancyId=81218193,full,Полная занятость,44000,51000,"Желание работать с хлебобулочными продуктами, остальному научим! ПРИВЕТСТВУЕТСЯ АНАЛОГИЧНЫЙ ОПЫТ РАБОТЫ НА ДОЛЖНОСТЯХ: Пекарь, пекарь-кондитер, повар горячего цеха, повар...","Выпечка хлебобулочных изделий из полуфабрикатов. Упаковка, фасовка, маркировка. Обеспечивать наполненность витрины.",noExperience,Нет опыта,1942330,Пятёрочка,43.281408,132.454019,,
81194885,Осмотрщик-ремонтник вагонов,https://hh.ru/applicant/vacancy_response?vacancyId=81194885,full,Полная занятость,65000,65000,Опыт работы не требуется.,"Техническое обслуживание вагонов, самоходных машин и тд. в части выявления и устранения неисправностей. Обеспечение сохранности грузовых вагонов при маневровых и...",noExperience,Нет опыта,23427,Российские железные дороги,43.2964983,132.4531197,,
80977132,"Продавец-кассир (Смоляниново, Смоляниново, Маяковского, 5А)",https://hh.ru/applicant/vacancy_response?vacancyId=80977132,full,Полная занятость,40000,43000,"Желание работать с покупателями, остальному научим!",Работа за кассой и в торговом зале. Консультация покупателей. Выкладка и отслеживание сроков годности товаров.,noExperience,Нет опыта,1942330,Пятёрочка,43.281408,132.454019,,
