id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
81875942,Старший продавец/Администратор,https://hh.ru/applicant/vacancy_response?vacancyId=81875942,full,Полная занятость,35000,45000,"Приветствуется опыт работы старшим продавцом, администратором. Навыки личных продаж. Опыт управления коллективом. Отличные коммуникативные навыки, активность, организационные способности, внимание к...",Прямые продажи товаров в торговом зале. Организация работы персонала магазина. Подготовка магазина к открытию и закрытию. Выполнение плана продаж магазина. ,between1And3,От 1 года до 3 лет,4471274,Домовид,44.154828,133.272061,,
77689102,Продавец-кассир,https://hh.ru/applicant/vacancy_response?vacancyId=77689102,full,Полная занятость,52500,60600,"Коммуникабельность, умение работать в команде, честность, желание работать с людьми. - Опыт работы в данной сфере не требуется, мы готовы Вас...",Работа на кассе и обслуживание покупателей по принятым в Компании стандартам. - Выкладка товара и смена ценников. - Отслеживание сроков реализации продукции...,between1And3,От 1 года до 3 лет,1189320,"Бристоль, сеть магазинов",44.166041,133.268261,,
71405072,"Рыбообработчик (Владивосток, Приморский край)",https://hh.ru/applicant/vacancy_response?vacancyId=71405072,full,Полная занятость,55000,,Рассматриваем кандидатов без опыта работы и без резюме.,доработка рыбы после рыборазделочных и шкуросъемных машин (удаление остатков костей и плавников). - заморозка готовой продукции. - фасовка и упаковка продукции. - ,noExperience,Нет опыта,3919733,Русский минтай,,,,
80766738,"Слесарь механосборочных работ 3-6 разряда (город Арсеньев, Приморский край)",https://hh.ru/applicant/vacancy_response?vacancyId=80766738,full,Полная занятость,60000,,Опыт работы слесарем механосборочных работ по имеющемуся разряду.,"Сборка и регулировка деталей и узлов. Сверление деталей по разметке и кондуктору на сверлильном станке, нарезание резьбы метчиками или плашкой...",between1And3,От 1 года до 3 лет,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
80766569,"Токарь/Фрезеровщик - Ученик (город Арсеньев, Приморский край)",https://hh.ru/applicant/vacancy_response?vacancyId=80766569,probation,Стажировка,35000,,,,noExperience,Нет опыта,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
80766828,"Наладчик станков и манипуляторов с ПУ 4-6 разряд (город Арсеньев, Приморский край)",https://hh.ru/applicant/vacancy_response?vacancyId=80766828,full,Полная занятость,90000,,Знание и умение работы по профессии.,В соответствие с ЕТКС.,between1And3,От 1 года до 3 лет,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
80766037,Слесарь-ученик по изготовлению и доводке деталей летательных аппаратов (город Арсеньев),https://hh.ru/applicant/vacancy_response?vacancyId=80766037,probation,Стажировка,35000,,,Ученик Слесаря по изготовлению и доводке деталей летательных аппаратов.,noExperience,Нет опыта,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
80765951,"Слесарь по изготовлению и доводке деталей летательных аппаратов, 4-5 разряд (город Арсеньев)",https://hh.ru/applicant/vacancy_response?vacancyId=80765951,full,Полная занятость,80000,,"Слесаря по изготовлению и доводке деталей летательных аппаратов, 4-6 разряд.",,between1And3,От 1 года до 3 лет,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
80766432,"Токарь 5-6 разряда (город Арсеньев, Приморский край)",https://hh.ru/applicant/vacancy_response?vacancyId=80766432,full,Полная занятость,100000,,Знание конструктивных особенностей и правила проверки на точность токарных станков различной конструкции универсальных и специальных приспособлений. Умение работать на токарных...,,between1And3,От 1 года до 3 лет,150164,ААК ПРОГРЕСС,44.153172,133.260015,,
82065798,Удаленный сотрудник ввода текста,https://hh.ru/applicant/vacancy_response?vacancyId=82065798,full,Полная занятость,55000,90000,ПК или Ноутбук с Интернетом; ОПЫТ РАБОТЫ НЕ ТРЕБУЕТСЯ! Усидчивость и настрой на монотонную работу.,"Записывать или редактировать данные из электронных писем (без звонков). Копирайтинг, ввод данных и никакого общения с клиентами.",noExperience,Нет опыта,9395611,LiteJob,,,,
80554787,Продавец-консультант,https://hh.ru/applicant/vacancy_response?vacancyId=80554787,full,Полная занятость,45000,,Ответственность. Коммуникабельность. Стрессоустойчивость. ОПЫТ РАБОТЫ НЕ ТРЕБУЕТСЯ!,Оформление сим карт. Работа с кассой. Консультация клиентов. Продажа мелкой цифровой техники и аксессуаров. Работа в команде.,noExperience,Нет опыта,3653247,Мобильный Ритейл,,,,
82052884,Оператор раннего взыскания (удалённо),https://hh.ru/applicant/vacancy_response?vacancyId=82052884,full,Полная занятость,37000,,Четкую и грамотную речь. Умение аргументировать свою позицию. Это пригодится и в работе и в жизни. Стрессоустойчивость: вести диалог в...,"Вести переговоры с клиентом и его окружением. Совершать исходящие и принимать входящие звонки. Выставлять требование на оплату долга, договариваться о...",noExperience,Нет опыта,78638,Тинькофф,,,,
82033735,Оператор по назначению встреч (удалённо),https://hh.ru/applicant/vacancy_response?vacancyId=82033735,full,Полная занятость,35000,,Полное среднее образование и выше. Внимательность к деталям. Уверенность в себе и умение расположить клиента. Четкая и грамотная речь.,"Консультировать действующих и потенциальных клиентов по теплой базе на исходящих звонках. Назначать удобную дату, время и место встречи с представителем. ",noExperience,Нет опыта,78638,Тинькофф,,,,
80137852,Администратор-кассир,https://hh.ru/applicant/vacancy_response?vacancyId=80137852,full,Полная занятость,37000,44000,"С опытом работы на аналогичной должности (старший кассир, бухгалтер кассир, заведующий кассы и т.д). Клиентоориентированных. Ответственных и внимательных.",Организация и контроль работы касс. Обеспечение качественного обслуживание покупателей на кассе кассирами-операционистами. Ведение отчетности. Составление графиков работы кассиров. ,between1And3,От 1 года до 3 лет,4465677,Бубль-Гум,44.155785,133.270417,,
80538936,"Продавец-консультант ВинЛаб (г. Арсеньев, ул. Ломоносова 31, Ирьянова 14/1, Октябрьская 12)",https://hh.ru/applicant/vacancy_response?vacancyId=80538936,full,Полная занятость,25000,31000,"Желание развиваться в продажах и виноторговле. Проактивность, целеустремленность, коммуникабельность, исполнительность. Индивидуальный подход к каждому покупателю.",Консультировать покупателей. Работать с кассой. Соблюдать стандарты мерчендайзинга. Выполнять плановые показатели. Участвовать в приемке товара. Поддерживать чистоту в торговом зале...,noExperience,Нет опыта,5676487,Винлаб,,,,
80539024,"Старший продавец ВинЛаб (г. Арсеньев, Октябрьская 12, ул. Горького 1, Ломоносова 31)",https://hh.ru/applicant/vacancy_response?vacancyId=80539024,full,Полная занятость,28000,35000,"Знание кассовой дисциплины и ПК. Опыт работы в розничной торговле в качестве старшего продавца, администратора магазина. Организаторские способности. ","Организовывать эффективную работу магазина и качественное обслуживание покупателей. Контролировать работу персонала, кассовую дисциплину. Заказывать, принимать товар. Проводить переоценки, вести документооборот...",between1And3,От 1 года до 3 лет,5676487,Винлаб,,,,
